,tweet,sentiment,tweet,location
0,Kudos to Sean Penn for using the power of his celebrity aid in the fight against COVID19 with his organization Core Response. He's been helping various communities with getting COVID19… https://t.co/TpXpFE4i1j,0.0,Kudos to Sean Penn for using the power of his celebrity aid in the fight against COVID19 with his organization Core Response. He's been helping various communities with getting COVID19… https://t.co/TpXpFE4i1j,New York
1,"SUPPLY CHAIN INNOVATORS

DOXA INVESTMENTS INC
MEDICAL EQUIPMENT &amp; SUPPLIES FROM COMPANIES AROUND THE WORLD 
TRADE CONNECTIONS INTERNATIONAL TRADE &amp; DEVELOPMENT 

https://t.co/v3rpYniD5r

#covid19 #entrepreneurship… https://t.co/3ooG55h2jO",0.0,"SUPPLY CHAIN INNOVATORS

DOXA INVESTMENTS INC
MEDICAL EQUIPMENT &amp; SUPPLIES FROM COMPANIES AROUND THE WORLD 
TRADE CONNECTIONS INTERNATIONAL TRADE &amp; DEVELOPMENT 

https://t.co/v3rpYniD5r

#covid19 #entrepreneurship… https://t.co/3ooG55h2jO",Florida
2,"FREE ADMISSION WITH TEXT!!!
Text Atlanta to 31377 for FREE text!

CORONA PARTY
WEDNESDAY, JUNE 3RD 10PM - 3AM
$5 Corona &amp; $22 Bucket of 6 Bottles

BLACK LIVES MATTER CELEBRATION
SUNDAY, JUNE 7TH 10PM - 3AM
FREE… https://t.co/w01IXsna8K",0.0,"FREE ADMISSION WITH TEXT!!!
Text Atlanta to 31377 for FREE text!

CORONA PARTY
WEDNESDAY, JUNE 3RD 10PM - 3AM
$5 Corona &amp; $22 Bucket of 6 Bottles

BLACK LIVES MATTER CELEBRATION
SUNDAY, JUNE 7TH 10PM - 3AM
FREE… https://t.co/w01IXsna8K",Georgia
3,Zibby set a goal to make the All Star team and worked hard for it.  Not even Covid-19 could keep her down.  She is beyond excited.  Thank you Coach @peterkarvelis and  peninsulayouthsoftball for the… https://t.co/b2TlaBYvn0,0.3029166666666667,Zibby set a goal to make the All Star team and worked hard for it.  Not even Covid-19 could keep her down.  She is beyond excited.  Thank you Coach @peterkarvelis and  peninsulayouthsoftball for the… https://t.co/b2TlaBYvn0,California
4,Last Friday was the last day for Popcorn to-GO.  Check out our online movies on demand movies that would have been in theaters but because of COVID19 they are available to you. www.mannsparkplaza https://t.co/j9ngrttPbM… https://t.co/smip47M7Kb,0.0,Last Friday was the last day for Popcorn to-GO.  Check out our online movies on demand movies that would have been in theaters but because of COVID19 they are available to you. www.mannsparkplaza https://t.co/j9ngrttPbM… https://t.co/smip47M7Kb,South Carolina
5,"Things are crazy right now but will this make you laugh. 😂 #covid19 😳#Trump2020 @ Huntington Beach, California https://t.co/1GNnhdBBhG",0.13333333333333333,"Things are crazy right now but will this make you laugh. 😂 #covid19 😳#Trump2020 @ Huntington Beach, California https://t.co/1GNnhdBBhG",California
6,"Curfew or Covid...one thing you can be sure of is THE ART WILL NEVER STOP. Huge shout-out to banditgraffiti for being one of those artists.

#santeepublicgallery #spgcrew #neverstop #therealones #comewith #rideordie… https://t.co/zUIKUwubfe",0.01704545454545454,"Curfew or Covid...one thing you can be sure of is THE ART WILL NEVER STOP. Huge shout-out to banditgraffiti for being one of those artists.

#santeepublicgallery #spgcrew #neverstop #therealones #comewith #rideordie… https://t.co/zUIKUwubfe",California
7,"SUPPLY CHAIN INNOVATORS

DOXA INVESTMENTS INC
MEDICAL EQUIPMENT &amp; SUPPLIES FROM COMPANIES AROUND THE WORLD 
TRADE CONNECTIONS INTERNATIONAL TRADE &amp; DEVELOPMENT 

https://t.co/v3rpYniD5r

#covid19 #entrepreneurship… https://t.co/Fl5r6O3CiL",0.0,"SUPPLY CHAIN INNOVATORS

DOXA INVESTMENTS INC
MEDICAL EQUIPMENT &amp; SUPPLIES FROM COMPANIES AROUND THE WORLD 
TRADE CONNECTIONS INTERNATIONAL TRADE &amp; DEVELOPMENT 

https://t.co/v3rpYniD5r

#covid19 #entrepreneurship… https://t.co/Fl5r6O3CiL",Florida
8,"UPDATE

Due to the COVID-19 outbreak, we at the Quinan Street Project have decided that it is most prudent to have our annual summer camp virtually.

Using a mix of live online learning via Zoom and cloud-based… https://t.co/1wLTajoT9o",0.4500000000000001,"UPDATE

Due to the COVID-19 outbreak, we at the Quinan Street Project have decided that it is most prudent to have our annual summer camp virtually.

Using a mix of live online learning via Zoom and cloud-based… https://t.co/1wLTajoT9o",California
9,"Happy June y'all! Let's see what the hell you have in stored for us. 👀 
•
•
•
•
•
 #wearenotworthy #june #covid19 #blacklivesmatter #blm #2020 #fuck2020 #stopracism #fuckracism @ Planet Earth https://t.co/QkpqnCc0FT",0.0,"Happy June y'all! Let's see what the hell you have in stored for us. 👀 
•
•
•
•
•
 #wearenotworthy #june #covid19 #blacklivesmatter #blm #2020 #fuck2020 #stopracism #fuckracism @ Planet Earth https://t.co/QkpqnCc0FT",California
10,#Tiffany on Two Rodeo Drive boarded up along with all the other stores. COVID sign in foreground informing people not to touch the walk button. Pedestrian signal shows 13. 🤔 @ Rodeo Drive https://t.co/nwr4wXKP4v,1.0,#Tiffany on Two Rodeo Drive boarded up along with all the other stores. COVID sign in foreground informing people not to touch the walk button. Pedestrian signal shows 13. 🤔 @ Rodeo Drive https://t.co/nwr4wXKP4v,California
11,Donnie Baker Presents the 2020 Version of The Sound of Music! All rights preserved! #StateLaw! #covid19 #riot #looting @ Japanese Garden Mobile Estates https://t.co/n65hHfRZNn,0.05625,Donnie Baker Presents the 2020 Version of The Sound of Music! All rights preserved! #StateLaw! #covid19 #riot #looting @ Japanese Garden Mobile Estates https://t.co/n65hHfRZNn,Florida
12,Wait about 2-3 more weeks. It’s possibly gonna double. https://t.co/yTZi4jd7NJ,0.2,Wait about 2-3 more weeks. It’s possibly gonna double. https://t.co/yTZi4jd7NJ,Texas
