,tweet,sentiment,tweet,location
0,"• Orlando and Tampa have made masks mandatory due to the spike  of COVID-19 cases. 
.
Should Jacksonville follow suit??
.
.
#COVID19 #fridayvibes #boldwillhold #thinkaboutit #floridalife #DoYouwearthem #ｔｈｏｕｇｈｔｓ… https://t.co/Zh5FIXlPYp",-0.125,"• Orlando and Tampa have made masks mandatory due to the spike  of COVID-19 cases. 
.
Should Jacksonville follow suit??
.
.
#COVID19 #fridayvibes #boldwillhold #thinkaboutit #floridalife #DoYouwearthem #ｔｈｏｕｇｈｔｓ… https://t.co/Zh5FIXlPYp",
1,"In the coming year, we want to acknowledge black writers and content creators that inspire us. @dayveesutton Is a journalist we really admire. Right before the pandemic lockdown we traveled together to the Dominican… https://t.co/oDjXKjEvhb",0.10634920634920636,"In the coming year, we want to acknowledge black writers and content creators that inspire us. @dayveesutton Is a journalist we really admire. Right before the pandemic lockdown we traveled together to the Dominican… https://t.co/oDjXKjEvhb",Georgia
2,"#TBT to Coronavirus garage workouts that we had to do for two months. Here is the thing about working out - it’s not going to get easier, you are just going to get older and better at coming up with excuses not to… https://t.co/zgsJ1zG2uA",0.3333333333333333,"#TBT to Coronavirus garage workouts that we had to do for two months. Here is the thing about working out - it’s not going to get easier, you are just going to get older and better at coming up with excuses not to… https://t.co/zgsJ1zG2uA",Tennessee
3,"Bruh.. @ Corona, California https://t.co/c6cG1OZtcW",0.0,"Bruh.. @ Corona, California https://t.co/c6cG1OZtcW",California
4,We are beyond grateful for MonkeyFan Xan! For her birthday she asked for donations for our small business. Once this pandemic is gone we are going give her bunches giant bear hugs! But today we bumped elbows until we… https://t.co/3JR9rBZnqh,-0.125,We are beyond grateful for MonkeyFan Xan! For her birthday she asked for donations for our small business. Once this pandemic is gone we are going give her bunches giant bear hugs! But today we bumped elbows until we… https://t.co/3JR9rBZnqh,North Carolina
5,"There used to be stairs and a beach down there. #LakeMichigan is currently at it's highest level was since '86 with potential to break it's record this summer. 
.
I blame Covid.
.
#greatlakes #puremichigan #michigan… https://t.co/qzP1PGISAH",-0.05185185185185186,"There used to be stairs and a beach down there. #LakeMichigan is currently at it's highest level was since '86 with potential to break it's record this summer. 
.
I blame Covid.
.
#greatlakes #puremichigan #michigan… https://t.co/qzP1PGISAH",Michigan
6,New Fashion - Sneak Peek of petitpoisbyvivianag #fall2020 #collection #humbertovidalphoto #photooftheday #model #fashion #pretty #beauty #elegant #mask #covid19 #catalog #lookbook @vivianagabeiras anaaa_miaaa @… https://t.co/vRJmS8js0g,0.2954545454545455,New Fashion - Sneak Peek of petitpoisbyvivianag #fall2020 #collection #humbertovidalphoto #photooftheday #model #fashion #pretty #beauty #elegant #mask #covid19 #catalog #lookbook @vivianagabeiras anaaa_miaaa @… https://t.co/vRJmS8js0g,Florida
7,What Is the Role of Building Systems in Preventing COVID-19? https://t.co/Ze3B2FybbA,0.0,What Is the Role of Building Systems in Preventing COVID-19? https://t.co/Ze3B2FybbA,California
8,Two peas in a social distancing pod... #socialdistance #wearyourmask #oaklandband nina.and.the.santamarias neenah_q @ Oakland Music Complex https://t.co/RdeLfLG3qE,-0.13333333333333333,Two peas in a social distancing pod... #socialdistance #wearyourmask #oaklandband nina.and.the.santamarias neenah_q @ Oakland Music Complex https://t.co/RdeLfLG3qE,California
9,"****Update****

Unfortunately We have made the difficult decision to temporarily close Monday’s 😞 During this phase 1 of COVID-19. Don’t worry we’ll still be here Tuesday- Saturday for all your take out needs. We… https://t.co/FwmTlqOTMV",-0.5,"****Update****

Unfortunately We have made the difficult decision to temporarily close Monday’s 😞 During this phase 1 of COVID-19. Don’t worry we’ll still be here Tuesday- Saturday for all your take out needs. We… https://t.co/FwmTlqOTMV",Washington
