,tweet,sentiment,tweet,location
0,"FREE ADMISSION WITH TEXT!!!
Text Atlanta to 31377 for FREE text!

CORONA PARTY
WEDNESDAY, JUNE 3RD 10PM - 3AM
$5 Corona &amp; $22 Bucket of 6 Bottles

BLACK LIVES MATTER CELEBRATION
SUNDAY, JUNE 7TH 10PM - 3AM
FREE… https://t.co/5KmbIUXBJV",0.3029166666666667,"FREE ADMISSION WITH TEXT!!!
Text Atlanta to 31377 for FREE text!

CORONA PARTY
WEDNESDAY, JUNE 3RD 10PM - 3AM
$5 Corona &amp; $22 Bucket of 6 Bottles

BLACK LIVES MATTER CELEBRATION
SUNDAY, JUNE 7TH 10PM - 3AM
FREE… https://t.co/5KmbIUXBJV",Georgia
1,Here’s another look at active and recovered #COVID19 case estimates. The active and recovered estimates here align with the county’s accumulated total of cases in #SantaAna. #OCCOVID19 https://t.co/zri0bO7bbH,-0.08888888888888889,Here’s another look at active and recovered #COVID19 case estimates. The active and recovered estimates here align with the county’s accumulated total of cases in #SantaAna. #OCCOVID19 https://t.co/zri0bO7bbH,California
2,"COVID-19 update 
 Floyd riots @ Queens, New York https://t.co/v3MrYY7IIe",0.13636363636363635,"COVID-19 update 
 Floyd riots @ Queens, New York https://t.co/v3MrYY7IIe",New York
3,Awesome read during covid-19. 300 of his Elite all lefties. Kahe'kili nui @ Paepae O He‘eia https://t.co/T2Q2FJraSU,1.0,Awesome read during covid-19. 300 of his Elite all lefties. Kahe'kili nui @ Paepae O He‘eia https://t.co/T2Q2FJraSU,Hawaii
4,"FREE ADMISSION WITH TEXT!!!
Text Atlanta to 31377 for FREE text!

CORONA PARTY
WEDNESDAY, JUNE 3RD 10PM - 3AM
$5 Corona &amp; $22 Bucket of 6 Bottles

BLACK LIVES MATTER CELEBRATION
SUNDAY, JUNE 7TH 10PM - 3AM
FREE… https://t.co/mAdS67OiID",0.3029166666666667,"FREE ADMISSION WITH TEXT!!!
Text Atlanta to 31377 for FREE text!

CORONA PARTY
WEDNESDAY, JUNE 3RD 10PM - 3AM
$5 Corona &amp; $22 Bucket of 6 Bottles

BLACK LIVES MATTER CELEBRATION
SUNDAY, JUNE 7TH 10PM - 3AM
FREE… https://t.co/mAdS67OiID",Georgia
5,"2020 Coronavirus House Arrest Day 79 - Day 4 of citywide curfews with seemingly more peaceful demonstrations and less destruction!

Paired with homemade BBQ chicken breast and peas, the latest under $15-priced… https://t.co/2rLLnx4zv4",0.3333333333333333,"2020 Coronavirus House Arrest Day 79 - Day 4 of citywide curfews with seemingly more peaceful demonstrations and less destruction!

Paired with homemade BBQ chicken breast and peas, the latest under $15-priced… https://t.co/2rLLnx4zv4",California
6,"I guess my earlier post underestimated The U.S. counted more than 21,000 new COVID-19 cases in the country on Monday, more than Sunday though a bit down from the recent average, according to data collected by Johns… https://t.co/ijbiD7J06t",0.06527777777777778,"I guess my earlier post underestimated The U.S. counted more than 21,000 new COVID-19 cases in the country on Monday, more than Sunday though a bit down from the recent average, according to data collected by Johns… https://t.co/ijbiD7J06t",California
7,"If there's no Covid, I'll be OTW to San Francisco now for transit to Alaska. But oh well, we have bigger things to worry about right now. #justwhining @ Golden Gate Park https://t.co/e4ZK8RgLnI",0.11868686868686865,"If there's no Covid, I'll be OTW to San Francisco now for transit to Alaska. But oh well, we have bigger things to worry about right now. #justwhining @ Golden Gate Park https://t.co/e4ZK8RgLnI",California
8,Undetectable Engineering Methods Used to Create SARS-CoV-2 https://t.co/kCgG74EToz https://t.co/RwL2TYOCkR,0.5,Undetectable Engineering Methods Used to Create SARS-CoV-2 https://t.co/kCgG74EToz https://t.co/RwL2TYOCkR,California
9,"Bloomfield Pulse: BLOOMFIELD, NJ -- The Bloomfield Municipal Clerk's Office has released crucial information for pet owners in the township to keep track of. Despite the COVID-19 crisis, the Clerk’s office has… https://t.co/hpkD0SjdXS",0.45,"Bloomfield Pulse: BLOOMFIELD, NJ -- The Bloomfield Municipal Clerk's Office has released crucial information for pet owners in the township to keep track of. Despite the COVID-19 crisis, the Clerk’s office has… https://t.co/hpkD0SjdXS",New Jersey
